DocID	Label	Text
4forums_1867	fact-4forums-boot1	What's your point? Of course they will be bound by Heller just as the courts are bound by Roe v. Wade. That point wasn't in dispute. As long as you're talking about 19th Century Second Amendment case law, I like The State v. Buzzard (1842).
4forums_10235	fact-4forums-boot1	This isn't discrimination because the adult once did have have the right to live in a womb until it could live otherwise. Once out of the womb and living on his/her own this right has been exhausted because there is no need to be living in the womb. Much like you can drive but this 'right' is exhausted when you are drunk or too old to see anything.
4forums_3916	fact-4forums-boot1	Yes, I've met enough  British  creationists to know. The difference is one of exposure (they don't have anything like the public profile of the US movements) and the pervasive attitude to religion in the UK- people are generally much less up front about their religious beliefs over here.  On the poll results, there is some ambiguity IMO. When it states 22% of people believed in creationism what exactly was the question posed? does that mean young earth creationism or old earth creationism or both? Also interesting is the apparent indication of how intelligent design has been rapidly adopted as a method of explaining ones position.  The program, Horizon: A War on Science is on tonight at 9:00pm on BBC2, should be an interesting watch.
4forums_2611	fact-4forums-boot1	Just about any phrase you want can come up with a bible code, right? Is there a program out there than looks for specific phrases with gaps ??  It should be possible to use the bible codes to prove that Intelligent Design is a fake, right .. some phrase like.  Intelligent design is fraud  and  William Demski is a con artist , or something similar. That would be amusing.
4forums_3527	fact-4forums-boot1	yea, I often forget ToE is a mental concept, not a scientific one. Nothing -- and I mean nothing -- will ever dismantle it in the minds of the faithful. Materialism is so entrenched in your mind that even if an animal generates a new piece of morphology by mere thought, sensation or awareness, and then passes that trait down to progeny, (which has been shown on here) you still think materialism stands. It's an unfalsifiable mindset that you and millions of others have created for yourselves.
4forums_5817	fact-4forums-boot1	Sensible gun control? Please check the sensible gun control laws in the UK during the 1990s. The gun grabbers did not stop there. They now have a gun ban.   it is important to remember that this dilemma started with the euphemistic  sensible first step.  - http://www.tsra.com/sensible.htm  It can happen here.
4forums_5195	fact-4forums-boot1	Let's be honest, it won't result in any more or less gun deaths and even if it resulted in more gun deaths it would be worth having the amendment. The 2nd amendment was only created to give citizens a last resort should the government fail us. It may seem like we don't need that now but one day it really might come in handy and people shouldn't forget that.  I still think incorporation is a load of BS though...for any amendment. Damn you 14th amendment!
4forums_9977	fact-4forums-boot1	I did not say that violent crime  rarely  occurs, merely that the risk of being a victim of such is lower relative to other risks. I am genuinely curious if you care as much about protecting your heart as you care about protecting yourself from criminals.
4forums_3296	fact-4forums-boot1	When was the last time there was ever a mass murder at a gun range full or armed patrons? Or an International Practical Shooting Confederation match? Or any of our shooting sports that people come from all over the world to take part in?  If the  gun culture of America  is truly to blame for all these campus massacres, how come none of the shooters ever seem to be members of the NRA, or took part in a hunter's safety course, or anything else along those lines?
4forums_5778	fact-4forums-boot1	The response has to be proportionate to the threat. The Eighth Amendment specifically forbids excessive fines, or cruel and unusual punishment; your proposal that all guns be regulated in a manner best fitting machine guns qualifies as both excessive fines, and cruel and unusual punishment.  You're really setting yourself up to fail with this argument of yours. Your suggesting that more guns be regulated like machine guns and destructive devices, is like coming out and claiming that the smallest of handguns, is as dangerous and deadly and destructive in power as a belt-fed, fully automatic, .50 caliber machine gun.  When you argue this you're revealing what we already know about you; you hate all guns, and you don't want anybody to own a gun, ever.
4forums_2765	fact-4forums-boot1	Million year old moths didn't have the same capabilities as a present day moths. Million year old moths had capabilities that suited it to the million year old environment. Changes to moths have been subtle because it is a successful group of organisms, but changes do exist. Also, you keep harking on brains making creatures adaptive. An ant has a brain, yet an ant follows a very predictable program that can be quite easily simulated by computers. Of course there is always a randomizaion factor, but you mustn't confuse random action with adaptation.
4forums_3335	fact-4forums-boot1	The Big Bang was proved wrong years ago by Kent Hovind. Here's how:   20 billion years ago there was a Big Bang [what exploded: since the year 2006, scientists have claimed that nothing exploded into the universe! By one of the most famous laws of physics, matter can neither be created nor destroyed. Nothing can't explode into something. Also, where did that something come from? Where did the energy for the explosion come from?] that started as a microscopic dot and exploded and expanded faster than the speed of light. It started out as a very hot, very dense region that was smaller than a period. [As you know, when matter is heated, it expands. For something to be hot enough to explode faster than the speed of light, it would have to be larger than our minds can comprehend.] Eventually, all of the matter in the universe will again be compressed into a infinitesimal speck. [We know that the universe is expanding outward. It cannot possibly expand from light years to something smaller than an atom.] When the universe was a dot, it spun clockwise faster and faster until it exploded. [The Law of Angular Momentum states that if an object breaks apart in a frictionless environment, then the fragments will all spin the same direction. Yet if the universe started out as a spinning speck and exploded, then how is it that the universe is filled with exceptions where moons, planets, and even whole galaxies are spinning backwards?] To sum it all up, the Big Bang Theory states that 'nothing exploded and here we are!'
4forums_4328	fact-4forums-boot1	No, the logical explanation was already worked out by scientists several decades ago.  RNA was theorized to be able to perform both informational and catalytic ability, thus serving the biological roles of both DNA (information storage) and proteins (biocatalysts). The theory was confirmed, I believe in the early 1980s, when ribozymes - catalytic RNAs - were disovered. And since then, scientists have been able to evolve in the lab a ribozyme that is capable of copying part of its own sequence. They are getting close to confirming the theory that an RNA molecule can serve as the information store and the catalytic machinery for its own replication.
4forums_11249	fact-4forums-boot1	The scientific method must stick to the measurable, observable and testable otherwise it stops being, well, science.  The moment you invoke the supernatural as a reason for a natural event is when the science has stopped- for example intelligent design will go some way with the empirical and then flip to the supernatural at the last hurdle. ID would say this is the eye, its structure has evolved through organism x->y->z we see in the fossil record and then say God directly shaped this design as it is too complex to have happened by chance, whereas science will say the eye was a response to a natural evolutionary pressure say from predation, environment and so on and is a product of natural selection.  The latter view here could be reconcilled in a number of ways with a religious beief, but the former can never be reconcilled with science.
4forums_1287	fact-4forums-boot1	I've noticed. It's like walking into a rock fight between two of your best friends, and getting tore up. It saddens me to see such brilliant people ignore or supress one of the most beautiful parts of being a human.
4forums_4102	fact-4forums-boot1	Cahuella,  The Crusades (for the most part) were a justified reaction to Muslim aggression. If you would like to see a recent discussion of this then go to the  Compromise  thread on this forum and see what Simone and I discussed.  As to the sperm and egg being a thing very similar to a fertilized egg..I think that may be a bit of a simplification.  As to the Church making fair decisions, I believe it does. That's why it distinguishes an order of morality with degrees of goodness and badness. That's why a war may be permissable but an abortion is not.  Parcum, glad to see you back. I was wondering where you had gone.
4forums_9354	fact-4forums-boot1	Schumer is a bonafide XXXXX, as are many in the Senate. He failingly tried to draw Alito into exposing how he would rule on abortion if presented a case. Alito is far too intelligent to be logically trapped by a buffoon such as Shumer.  It is also plain to see he interrupts when he supposes the response will indeed make sense against his flailings.
4forums_7379	fact-4forums-boot1	I believe the question was  who?   I'm christian and I believe in evolution. Whether it contradicts the Old Testament or not makes no difference to me. Jesus contradicted the Old Testament.  The Bible is the inspired word of God, not a dictation to scribes. Men wrote the allegories describing the creation of things.  Saying that mankind took a long time to understand certain things is not limiting the power of God. He could have chosen to make early man Einsteinian, but He didn't. He could have chosen for mankind to bypass the flat-earth concept, but He didn't. He could have chosen for all humans to be highly intelligent, but He didn't. What He did was to leave us alone and let us figure things out on our own, including how long it took to get where we are now.
4forums_8062	fact-4forums-boot1	Bertvan: Perhaps Dr. Pigluicci doesnÃât see a difference between the organization of a hurricane and the organization of a living system. Most people do see a difference. The deterministic mechanisms that affect a hurricane are well understood and predictable. On the other hand no one can even speculate how such things as Ãâtemperature and embryonic dietÃâ might cause proteins to fold differently and thus Ãâwhip upÃâ complex systems such as Ãâeyes, bacterial flagella, wings and turtle shellsÃâ .
4forums_1734	fact-4forums-boot1	Not a good week on the hominid front for Darwinists. First the homo habilis thing, now this (from your link):  ?This feature implies some level of Neanderthal ancestry in this otherwise modern human fossil,? the authors explain  Of course, this is not surprising since Neanderthal DNA is 99.9% the same as ours:  http://www.unexplained-mysteries.com...s.php?id=82519  Human/Neanderthal DNA 99.9% identical  Of course the problem here, is there is not enough time to go from Neanderthal morphology to  modern  morphology by way of RMNS. This is why science needs the Neanderthals be a different species and to go extinct, leaving no trace behind. But if modern humans descended from Neanderthals, darwinists will have to admit that the transformation happened nearly instantly.
4forums_843	fact-4forums-boot1	Look at the DJIA. In the early 30s the economy was starting to turn around. Was it the New Deal? I'm willing to accept that. But the economy was about as low as it could go and could go no where else but up. In the years just before WW2 it looked like the economy was about it take another dump. Saying the New Deal saved the country does have some merit, but it is shaky at best. I can say for sure the economic explosion after WW2 was due to massive defense spending.
4forums_857	fact-4forums-boot1	I think the reason for the differences in translations is because the translations i think are geared more to audience. There are easier translations for little kids and those who have a hard time with bigger words. Another thing that has to be taken into account is that it is not always easy to translate exactly from one language to another. Some English words have several equivalents in other languages so the differences in the translations come from which equivalent was chosen by the translators.  P.S. This of course is not to argue with what the person stated above.
4forums_7386	fact-4forums-boot1	Yes it does, by the definition of existence. We can't determine whether something exists or not if we do not define  existence.  I define it like this:  If something exists, then it can be detected.  If something cannot be detected, then it doesn't exist.  Note that the converses are not necessarily true.  Theists define  God  as something that cannot be detected. Therefore, their god does not exist. Pantheists define  God  as the universe. Polytheists define their gods as superhumans who live on top of mountains. This proof cannot disprove pantheism or polytheism, but it disproves theism.
4forums_1917	fact-4forums-boot1	No. That's the hypothesis. A theory has been tested. That means that from the hypothesis a prediction is made that has the power to falsify the hypothesis. In other words, the prediction must necessarily be true if the hypothesis is correct. Then an experiment is designed and conducted to test the prediction. When the hypothesis has been tested strongly, it is called a theory.  From the evidence a hypothesis is formulated. The hypothesis is a proposed explanation that takes into account all of the observed facts. It is built on previous science, experience and sometimes guess work. Then comes the prediction, followed by the experiment that tests the prediction. If it passes, you may have a theory.
4forums_5595	fact-4forums-boot1	You do know that 'polystrate' is not a term used by geologists at all, don't you?  However, you do have times that there is very rapid sedimentation.  The answer to that 'condundrum' has been known since the 19th century, and creationists don't get it yet.  From  Polystrate  Tree Fossils  Since the answer was shown to be answered in 1868, it shows that effort to use that 'conundrum'' is rather dishonest and ignorant.
4forums_1081	fact-4forums-boot1	DC v Heller:  Held:  1. The Second Amendment protects an individual right to possess a  firearm unconnected with service in a militia, and to use that arm for  traditionally lawful purposes, such as self-defense within the home.  Pp. 2?53.  You lose the argument. Now go away please, you have no further purpose here.
4forums_9350	fact-4forums-boot1	I think that what you two are doing is simply trading evidences. Saying someone is 'wrong' and directing them to a atheist web-site is not proof. You should merely be saying, 'here is an alternative argument'  I say this because I can access a number of science posts that state the exact opposite of what you say, and show that they can find evidence for a flood.
4forums_4106	fact-4forums-boot1	The court followed the idea of not changing the game after it has been played. They changed the law, but they wont undo what had been done before the law change. For example, say the changed the fine for speeding to 10,000 dollars. People who had already been given speeding tickets would not be fined more money.  People who were married before prop 8 did so completely legally. The law has been changed, but the act of marrying that they performed was legal at the time it was performed, so it would be wrong to undo that.
4forums_6	fact-4forums-boot1	Because the location of the tracks used to be a tidal plane. In other words, it used to be at the edge of the ocean. Around that time the sea coast advanced and receded several times. The tracks were buried. The tracks actually had to be uncovered. The tracks were originally discovered immdiately after an unusually severe storm in the area in which an unusual amount of water came down the Paluxy. That unusual flow of water washed away the soil that covered some of the tracks. Other tracks have been intentionally uncovered. For example, in one case, where a trackway went under a bank, several feet of the bank was removed to expose more tracks.
4forums_489	fact-4forums-boot1	Yes they are mutually exclusive SD, or else God is a liar. Can't you see that? Tell me how God could have created the Heavens, the Earth and all life as described in Genesis less than 10,000 years ago, AND simultaneously allowed intelligent life to have evolved through random mutation by way of natural selection over a period of billions of years? Explain that massive inconsistency to me in a rational and consistent manner if you can.  The bottom line is that when all is said and done, either ID or evolution will be proven to be 100% wrong. And it won't matter to God at all if the other side is only partially right. But the side that's wrong has had to have erased Him from the equation in order to get to that fallacious conclusion, and that side is evolution which exists for the purpose of offering a secular humanist answer for how man came to be here.
4forums_1283	fact-4forums-boot1	As a matter of perspective on the above;  Roe is, was and always will be the historical reference for an example of  judicial activism.   Roe did not establish the  right to chose  if it had, the States could not regulate abortions at all.  The activists judges in Roe manufactured law in an attempt to balance the rights of a woman to her privacy against the States right to regulate abortion.  Doesn't anyone care about researching the facts before theygo running off at the mouth anymore?  Roe v. Wade - Oral Arguments  MR. JUSTICE REHNQUIST, (later to become Chief Justice) dissenting.http://www.audiocasefiles.com/acf_cases/8960-roe-v-wade   The Court eschews the history of the Fourteenth Amendment in its reliance on the  compelling state interest  test. See Weber v. Aetna Casualty &amp; Surety Co. . . . (dissenting opinion). But the Court adds a new wrinkle to this test by transposing it from the legal considerations associated with the Equal Protection Clause of the Fourteenth Amendment to this case arising under the Due Process Clause of the Fourteenth Amendment. Unless I misapprehend the consequences of this transplanting of the  compelling state interest test,  the Court's opinion will accomplish the seemingly impossible feat of leaving this area of the law more confused than it found it.
4forums_7143	fact-4forums-boot1	Oh goodie, same MO. First a biased claim repeated on Yahoo from canned propaganda source, VPC with a few quotes from staunch marxists that would like to ignore the Second Amendment and the entire Constitution, then you include the suppositions and dire warnings which have never come true but you are not finished yet. Your quote contains the usual lies about training and education plus an appeal to interfere with State Rights which 34 States have specifically stated their support of through their State AG. Not enough yet?  well it's a right  is no longer an argument, it is fact. Read Heller v D.C. and the myriad of cases including 35 Supreme Court cases that have always held the Second Amendment protects those individual rights. Even Roe v Wade states the rights found in the BOR such as ... the right to keep and bear arms  to be a fundamental right.  What you have is an unConstitutional right being demeaned by a person who swore an oath to protect and defend it...making them/him a traitor.
4forums_5740	fact-4forums-boot1	No, Mega posted a long editorial from the guardian which was written after the police arrested the owner of a conversion factory. It's interesting that they claim the gun crimes stats have gone up, when all the sources I've seen show that violent gun crime has gone down. That's the guardian for you. It doesn't show that we have high crime rates whichever stats you accept.
4forums_2832	fact-4forums-boot1	But psychologically speaking, a first trimester fetus is not a being since it lacks sentience. DNA is all it takes to confirm that something is human; like your fingernail pairings.
4forums_9973	fact-4forums-boot1	Way back when I was an undergraduate my professor of evolutionary biology told us about a careless zoo keeper that put polar bears and brown bears in the same pen during a remodeling. The result was a litter of hybrid offspring. It seems that polar bears and brown bears are perfectly interfertile. Not only that, it has been shown that the offspring are also interfertile with either species. DNA analysis has been able to distinguish brown bears from polar bears except in the case of the brown bears of the ABC islands. They are indistinguishable from polar bears.  And yet, even if a brown bear where white or a polar bear were brown, they are so obviously different in morphology that they would be classified as separate species. The differences go far beyond color.
4forums_2198	fact-4forums-boot1	The interesting thing about the 'quality of life ethic' is that, in a pro-choice framework, it means that we can't degrade anyone's quality of life without their permission. So far from entailing a cull of the elderly, the infirm, the handicapped, and the ugly, the quality of life ethic entails that we cannot kill them off. Each person is entitled to the quality of life that they desire where what they desire does not infringe on other's quality of life.
4forums_8338	fact-4forums-boot1	Sometimes a pregancy means death. Most of the time it doesn't. Are we allowed to make this distinction since you brought it up or must we treat every pregnancy as life threatening?
4forums_258	fact-4forums-boot1	I'll give you that, though there is a whole school of debate about what thoughts are.
4forums_4516	fact-4forums-boot1	I have to admit that I agree with Arch for the most part on this one. There are people in the world that believe a fetus is a human being but also believe in a womans right to choose, I am one of them. I can't be in denial so much as to convince myself that a fetus is not a real human being, of course it is. However, knowing that does not mean that I am against abortion. I think that most sensible people would agree with this perspective. Anybody who says that a fetus is not a person needs to get their head out of their XXX.
4forums_10782	fact-4forums-boot1	First off, define  government funded . The FBI? The CIA? Other federal law enforcement agencies? The military? All vital government entities that are and should be armed.  The fact that governments around the world have killed their own citizens after disarming them does not mean that they should not be armed, it means that the citizens should not be disarmed. Think of what our country would have become over the last 100 years without an armed government.
4forums_1446	fact-4forums-boot1	But the law of angular momentum does not require that all parts of a spinning object spin in the same way now does it. If so then something like a rotary engine for an aircraft would not be possible!
4forums_1320	fact-4forums-boot1	I think it goes something like that. Scientists have tried to repeat what they believe happened, but to no success. Anyway, atheistic evolution says that there is no intelligence, the scientists who were trying to repeat what may have happened have intelligence and they made many such measurements to try and create life from lifeless chemicals - in other words, the experiment was already logically flawed!
4forums_3912	fact-4forums-boot1	I personally believe in science because there is more evidence of it than there is of creation. Science is obviously based on multiple key assumptions, but creation is based on a lot more.  The link is GREAT.  However:  Someone who does evil things isn't simply not doing good things, he is specifically doing evil. Evil is not the absence of good.
4forums_1863	fact-4forums-boot1	His point was criticism of people managing the numbers of their population with abortion. It also addresses the intentional overpopulation for the purpose of overwhelming declining populations.
4forums_80	fact-4forums-boot1	HOW we transitioned is by mutation and natural selection. The ability to walk upright gave us a better overview of the area, giving us more time to react if there was a predator around. It also freed up our hands, and we slowly began using tools more and more. As for WHEN this happened, I give you : Australopithecus afarensis
4forums_11107	fact-4forums-boot1	Actually that passage does not define a marriage.  It just says that a man shouldn't divorce his wife.  It does say that in the beginning god made man and woman.  You can infer whatever you wish about that, but it doesn't explicitly say anything about a marriage being strictly between a man and a woman.  Besides, if current laws were actually rooted in the Bible, in this passage, then divorce would be illegal. But our laws are NOT rooted in the Bible, so the passage is irrelevant.  I realize you were addressing a different point but I just had to respond.  Here is the whole context though:
4forums_6842	fact-4forums-boot1	Well, Barbarian is 1) a Christian, 2) a biologist, and 3) a teacher. I have known him on various boards for several years and I always marvel at his patience, as well as his knowledge. My impression is that he is knowledgeable and competent in each. (Can he figure out who I am?)  Sadly, I am not as patient as he. As has been pointed out to me on many occasions, I do not tolerate it well when ignorance is paraded as authority. For some reason, even when I mean no animosity, if I explain to a creationist why he/she is wrong, I am accused of being pedantic and dogmatic - even rude.
4forums_7209	fact-4forums-boot1	Unfortunately the gun control freaks never stop until all are totally enslaved. They never cease with their stupidity. One need only look at the gun control crowd's wet dream, jolly old England. Even when they get kicked out of political power their laws remain to be added on to once they return to power.
4forums_4728	fact-4forums-boot1	You are correct, but bear in mind it is just Bragg's introduction to the programme and not the opinion of the panel. This issue is explored in more detail when Dawkins talks about a population of self replicating molecules (27:00) and how the first life, as we define it would have arisen when there was concentration of these molecules and then the first cells- there is no suggestion of a single entity that was responsible for all subsequent life.  Thanks for the links on the articles btw.
4forums_2359	fact-4forums-boot1	The day you became a person is the first day of you life that you can remember.  Sure babies are cute and all but they are not aware, no more a person then a puppy is.
4forums_43	fact-4forums-boot1	Wait on, we are confusing our history here.  Catholic Church was a branch of The Church, along with the then Byzantine Orthodox domonination.  The Great Schism was between the Roman Catholic Church of the Papacy and the Orthodox Church of the Byzantine Empire. It took place in 1054 when the then Pope excommunicated the Byzantine Emperor from the Church (who, not to be out done responded with his own excommunication of the Pope).  They might of patched it up had it not been for the sacking of Constantinople in 1204 by the Fourth Crusade initiated by Pope Innocent II. Oooops!  The Protestant Church was formed by Henry VIII when he declared himself head of the Church in England in 1534 in place of the Pope by the Act of Supremacy, so he could divorce and marry as nescessary. He never did get a fit male heir though.....
4forums_1889	fact-4forums-boot1	You must be joking. I'm sure that making a gun is quite a bit more complicated than making a paper airplane.  Then why do nations which ban guns have a much lower gun crime rate than the US? If what you say is true then we would expect to see the same amount of gun crime in nations which ban guns as in the US, but we don't.
4forums_6894	fact-4forums-boot1	But the Court went further than necessary. They set the point at which States could legally impose restrictions on abortion negating many state statutes in the process and establishing the  right to abortion  ON DEMAND at any time. That was an exercise in judicial activism. They took statures that existed in many states and arbitrarily determined at what point they could be applied. It's not the Court's function to legislate from the bench. It is up to the States and Federal Legislatures to determine at what point the fetus' rights are protected.
4forums_7552	fact-4forums-boot1	Another relevant study:   Major findings: States with higher levels of household gun ownership had higher rates of firearm homicide and overall homicide. This relationship held for both genders and all age groups, after accounting for rates of aggravated assault, robbery, unemployment, urbanization, alcohol consumption, and resource deprivation (e.g., poverty). There was no association between gun prevalence and non-firearm homicide.  Publication: Miller, Matthew; Azrael, Deborah; Hemenway, David. 'State-level Homicide Victimization Rates in the U.S. in Relation to Survey Measures of Household Firearm Ownership, 2001-2003.' Social Science and Medicine. 2007; 64:656-64.   Guns and Death - Firearms Research - Harvard Injury Control Research Center - Harvard School of Public Health
4forums_3734	fact-4forums-boot1	But does not evolution say that there can be NO difference in kind, simply differences in degree? Evolution does not allow for something of another  kind.  If chimps are of a different kind, as well as humans, then evolution still falls.
4forums_729	fact-4forums-boot1	1) This is outdated. The beginning of the Cambrian  explosion  has been dated to ~543 million years. And, this more accurate date for the base of the Cambrian has been known for more than 10 years!
4forums_3708	fact-4forums-boot1	This is why religion may not survive the future.  People like Arch are setting it as opposed to science and in that position it will be doomed to fail.  The only hope is if the nuts stop making it in to an adversarial situation.  Arch is doing nothing but distorting the very thing he holds so dear, but that is already clear to anyone who knows his work here.
4forums_9543	fact-4forums-boot1	Rather than complaining about what  they  do, why don't you make a point? I am not sure what yours is here.  I thought you went home.
4forums_6843	fact-4forums-boot1	Foolish Clergymen.  How can this work? How can you take something as serious as the supposed Holy word of God and say that? I mean if you cant take something as simple as what is said in genesis and beleive it then why the XXXX would people beleive in anything else the bible has to say? If there is falsehood in it then how can any of it be trusted? If the Creation, Adam and Eve, Noah and the ark are just there to serve as the only form capable of transmitting these truths from generation to generation. That is Absolutly ridiculous. Why stop with that? Why not continue on to say that the story of Jesus was jsut a way for man to relate to God? Oh but then it continues doesnt it? Yes it does! Nothing in the bible is to be beleived unless it is all beleived as a whole. It is torn apart.  You cannot pick and choose parts of this religion as it fits your needs. It simply must be all or nothing. Otherwise you are wasting your time.
4forums_7585	fact-4forums-boot1	Wrong. There are a number of views on genesis.  1) Genesis is a literal story  2) Genesis is false as a literal story  3) Genesis is a metaphorical story to explain the origin of the world to people without a understand of the world much less science.  4) Genesis is merely a story that provides the setting for the morals and values of Christanity.  personally 3 makes the most sense to me.  Trying to explain astrophysics, evolution and general science to ignorant, nomadic israelites is quite retarded. If I was trying to do it, I'd have a similar form of genesis as well.  Plus you're forgetting that the flood and creation stories are just rip offs of enuma elish and Gilgamesh. They aren't even Christian in origin
4forums_5386	fact-4forums-boot1	That's the thing.  JPSartre12 can't point to anything inaccurate, so you see this mundane complaint that *you're posting something I don't like* ...  Quite frankly, if Christianity insists on trying to tell the government how it should perform marriages, I think that street should cut both ways and the government should be able to have input on how religion performs marriages...  JPSartre12's reply is reflective of the *anti-gay Christians are seeking discrimination against gays, but we're going to try to pretend we're the real victims while we bash them* school of thought.
4forums_6857	fact-4forums-boot1	The 10 commandments are a real time story, told and recorded by the person with whom it happened to... Moses.  Genesis, is a history lesson, told by a man who had no understanding of modern science, or the language to describe it in that fashion... Moses.  If God chose to reveal to you in some special way, the origins of the universe, for you to write down for generations to come.. you would write a different story than Moses. Just as one person views art differently from another person.  I see no duplicity between the two.
4forums_8477	fact-4forums-boot1	Exactly, which brings us back to square 1. Creationism is based on religion, and Evolution is based on the Scientific method, but is not proven. Creationism isnt even near being proven. So, why would you try to impose your religious beliefs on public school children?
4forums_271	fact-4forums-boot1	I am against abortions past the first trimester (3 months) and that stage there isn't enough brains to even feel pain..Not connections.  Past 20 weeks and I have real issues with the procedure. The time limit to an abortion is 24 weeks, I'd like to see that backed off by 4 weeks.  I am pro-choice, but pushing into that 24th week gets way to human like and gray mater matters. Naturally there are exceptions in my mind regarding health risks and such.
4forums_3522	fact-4forums-boot1	look at it this way: the creation vs evolution forum is neither a science nor religious forum. science has a distinct forum, and so does religion. the issue of creation vs evolution is where the 2 interests bump heads, and the result og this overlap is massive enough to warrant a distinct discussion forum of its own.  there are a vast variety of other religious issues other than the genesis account, just as there is a lot more to science than evolutionary biology, paleontology and anthropology. likewise, there are many religious people, even christians, that have no interest in creation, as there are many scientists that do not entertain evolution topics, but neglecting either does not make them less of a christian or scientist respectively, in their views.  this forum specifically focuses on the debates between the area where these different ideas intersect. as such you cant separate the two.
4forums_8311	fact-4forums-boot1	Yes,  1) It's against Gods Law-an Abomination.  2) God loves the gay people but hates the Sin- there is help- I can get any gay person in contact with someone who used to be gay and has been set free and he will be willing to help, just let me know and i will get his websight to you and his phone number if you like.  3) Jesus loves you and you still have a chance to have questions answered that no one in the secular world can answer.
4forums_1321	fact-4forums-boot1	Oh, and I found this from here:  http://www.jci.org/cgi/content/full/112/9/1291   The discovery of species-specific as well as universal intercellular signaling molecules reveals that bacteria interact with one another using surprisingly sophisticated mechanisms of communication. In nature, bacteria are rarely found in isolation, and evolution appears to have provided a mechanism that allows them to detect when they are in heterogeneous communities, to assess the proportions of self and other in mixed-species environments, and to respond to this information by appropriately modulating gene expression.   It appears biologists haven't gotten it wrong, evolution is the explaination for bacterial signaling. And the bacteria still isn't exhibiting any intelligence. The only one getting anything wrong here is you.
4forums_1309	fact-4forums-boot1	Well, the simplest explanation often proves to be correct. I could give you examples, but I'm not sure you would pay attention.  Just to show I'm not bluffing: if you typed a paper while sleepy, went to bed, and woke up only to find errors in your paper, the best conclusion would be to assume that you made the mistakes, rather than that a hacker put them there. I expect that most times, there was no hacker. The explanation with fewer assumptions is more likely to be correct.  However, having all the information is important. If you later find out that a computer genius was submitting a paper to a contest that you were submitting yours to and that most of the other papers involved had many errors, the likelyhood of a hacker goes up.  Yes, I know that was a weird example. I only used it because there is someone who actually believes (according to rinkworks.com) that a hacker messes with her writing.
4forums_4517	fact-4forums-boot1	You are too easily refreshed. Flew is not a biologist, and his assertion that  biologists' investigation of DNA has shown, by the almost unbelievable complexity of the arrangements which are needed to produce (life), that intelligence must have been involved  is one that many biologists would challenge. Essentially, all Flew has concluded is that some Great Unknown Thing is responsible for the existence of life and the universe; and in common with most cultures throughout history he has named that Great Unknown Thing god.  Even if we were to accept this reasoning, the GUT that Flew envisages is a million light years from the anthropomorphic and anthropocentric tyrant-father invoked by the Middle Eastern monotheisms. He has conspicuously omitted from his statements any notion that it is interested in (or even aware of) humankind, let alone that it requires our worship. He does not, you will note, believe in an afterlife.  Professor Flew is entitled to his opinions, as are we all; and his assertion that the level of complexity observed in living organisms requires a non-naturalistic explanation is just that - his opinion. That said, any christian crowing over Flew's 'conversion' is clutching at a pretty slender straw.
4forums_4503	fact-4forums-boot1	This thread started with a challenge to God's omnipotence. It had nothing to do with omniscience. Our definition of omnipotent is  having virtually unlimited authority or influence. That appears to rule out the ability to do every conceivable task, uncluding those that are illogical. It does not diminish the power of God.
4forums_11489	fact-4forums-boot1	Given my last paragraph it should be clear why I don't agree with this. I also am not aware of any theories that imply any kind of extratemporal phenomena, only speculations as to what (if anything) may have happened before the Big Bang. If anything did (eg previous Big Crunch) that is not outside time, that is only time that is inaccessible to us in terms of observation.
4forums_4265	fact-4forums-boot1	Then I'd like to see your definition of the scientific method. As I recall, the scientific method is purely secular.  What evidence of God? Please, show me such evidence. There is no evidence of God. God is of the supernatural, you cannot prove the supernatural with evidence from the natural! God cannot be proven, nor can it be disproven. There is no evidence of God, and there is no evidence that there is no unorthodox God.
4forums_7787	fact-4forums-boot1	While Huntard is correct in stating that all species considered to be human walked upright, there are some humans alive today who do not.  Misconduct claim fuels dispute among ?wrist-walker? researchers
4forums_11304	fact-4forums-boot1	Well some call me liberal (VoR anyone?) and I am definately pro-choice, I'll chime in here. I completely agree that in Roe v. Wade they made the wrong decision. I think ammendment X comes into play here. Nowhere in the Constitution does it allow for the federal government to make restrictions based on abortion. This should be up to the states. Now on that same note it is also unconstitutional for the federal government to make a law banning abortion. This is a law that should be addressed by the states as it is not resered to the federal government.
4forums_2833	fact-4forums-boot1	Far from showing any modern knowledge of blood circulation, this shows:  1) if you take the blood out of an animal it will die. A simple fact all civilizations of the time would have known.  2) God like for his followers kill living things. He is the God of blood.
4forums_7963	fact-4forums-boot1	The report is very recent. Lack of action by the ATF within a few days of a report being released is not evidence of anything. Secondly, the ATF can't just walk into a gun show and randomly choose people to investigate. They have to have specific information about the identity of people suspected of breaking the law at gun shows before investigating. So unless they are given such information about the sellers in the NYC report they can't do anything.
4forums_5812	fact-4forums-boot1	A broken-down tv set is not a valid parallel. It doesn't reproduce, and there is only one of it. Life, on the other hand, does reproduce (at least some organisms do).  It would be interesting for someone to make a counter displaying the number of times natural selection needs to be explained to creationists.  Actually, that would be easy: infinity. They just don't get it.
